Source;Instance;Runtime;Function-Evaluations;Generations;Restarts;Best-Fitness;Adjustable
--------------------------------------------------------
20% ELITISM, TOURNAMENT SELECTION
--------------------------------------------------------
6_Fattahi;15;6.5353734493255615;33940;556;3;514;True
6_Fattahi;15;128.3042345046997;394500;1499;11;514;True
6_Fattahi;15;13.685381889343262;49775;584;4;514;True
6_Fattahi;15;60.32659864425659;197200;1159;7;514;True
6_Fattahi;15;43.35566449165344;141505;928;6;514;True
6_Fattahi;15;87.9023609161377;309195;1336;8;514;True
6_Fattahi;15;45.60939431190491;151685;806;6;514;True
6_Fattahi;15;64.78079605102539;224160;1208;7;514;True
6_Fattahi;15;67.9915840625763;240200;1071;7;514;True
6_Fattahi;15;26.89522123336792;83670;794;5;514;True
6_Fattahi;15;76.52596163749695;241095;1179;8;514;True
6_Fattahi;15;23.395585775375366;99830;805;5;514;False
6_Fattahi;15;23.399304628372192;97390;806;5;514;False
6_Fattahi;15;22.143319606781006;86550;685;5;514;False
6_Fattahi;15;11.90932321548462;62395;673;4;514;False
6_Fattahi;15;63.22355628013611;255335;1116;8;514;False
6_Fattahi;15;25.593625783920288;121870;805;5;514;False
6_Fattahi;15;12.027161598205566;65035;838;4;514;False
6_Fattahi;15;78.08712220191956;313250;1355;9;514;False
6_Fattahi;15;11.07392144203186;52935;625;4;514;False
6_Fattahi;15;79.36447286605835;326870;1379;9;514;False
6_Fattahi;15;62.73976159095764;250555;1126;8;514;False
6_Fattahi;15;52.927929639816284;233520;989;7;514;False
6_Fattahi;15;37.65926671028137;163385;843;6;514;False
6_Fattahi;15;21.628878355026245;87270;749;5;514;False
6_Fattahi;15;39.522576332092285;184245;1000;6;514;False
6_Fattahi;15;1.9528863430023193;17445;439;2;514;False
6_Fattahi;15;2.391511917114258;22685;430;2;514;False
6_Fattahi;15;37.562660455703735;165765;920;6;514;False
6_Fattahi;15;10.667349338531494;50115;772;4;514;False
6_Fattahi;15;172.1327724456787;623500;2034;15;514;False
6_Fattahi;15;53.61383605003357;219940;1125;7;514;False
6_Fattahi;15;4.479038715362549;29400;438;3;514;False
6_Fattahi;15;0.8343517780303955;8410;260;1;514;False
6_Fattahi;15;23.881813287734985;96630;801;5;514;False
6_Fattahi;15;83.66180205345154;310910;1276;9;514;False
6_Fattahi;15;72.87460947036743;290855;1334;8;514;False
6_Fattahi;15;128.30761528015137;450915;1759;12;514;False
6_Fattahi;15;299.6283802986145;928945;2725;22;514;False
6_Fattahi;15;26.144729375839233;104890;707;5;514;False
6_Fattahi;15;24.134979724884033;96490;803;5;514;False
1_Brandimarte;1;992.4043734073639;950620;2836;23;40;True
1_Brandimarte;1;712.1755156517029;737905;2277;18;40;True
1_Brandimarte;1;525.3624832630157;561280;1940;15;40;True
1_Brandimarte;1;198.5803439617157;228475;991;8;40;True
1_Brandimarte;1;16.723446130752563;29920;508;3;40;True
1_Brandimarte;1;287.94936513900757;336105;1268;10;40;True
1_Brandimarte;1;36.74992847442627;50895;621;4;40;True
1_Brandimarte;1;321.76227927207947;375560;1421;11;40;True
1_Brandimarte;1;38.05444264411926;53595;659;4;40;True
1_Brandimarte;1;283.84079456329346;336365;1312;10;40;True
1_Brandimarte;1;484.950129032135;537640;1782;15;40;True
1_Brandimarte;1;410.06768918037415;469870;1635;13;40;True
1_Brandimarte;1;117.19176816940308;148305;889;6;40;True
1_Brandimarte;1;200.09761810302734;244415;1197;8;40;True
1_Brandimarte;1;635.8202624320984;705605;2274;18;40;True
1_Brandimarte;1;43.53263187408447;65395;699;4;40;True
1_Brandimarte;1;196.08127164840698;236495;1027;8;40;True
1_Brandimarte;1;160.77377247810364;202960;969;7;40;True
1_Brandimarte;1;798.4025301933289;872850;2598;21;40;True
1_Brandimarte;1;113.64823293685913;142165;785;6;40;True
1_Brandimarte;1;371.26708340644836;435415;1456;12;40;True
1_Brandimarte;1;380.40847420692444;455955;1669;12;40;True
1_Brandimarte;1;80.03162693977356;107650;747;5;40;True
1_Brandimarte;1;36.7139105796814;51595;702;4;40;True
1_Brandimarte;1;377.54562187194824;449275;1608;12;40;True
1_Brandimarte;1;559.11359333992;639555;2202;16;40;True
1_Brandimarte;1;1800.234622001648;1712260;4719;39;41;True
1_Brandimarte;1;162.66440200805664;206580;938;7;40;True
1_Brandimarte;1;121.04699206352234;156865;837;6;40;True
1_Brandimarte;1;807.5479233264923;887610;2705;21;40;True
1_Brandimarte;1;1805.1611824035645;2020300;5567;47;41;False
1_Brandimarte;1;1801.9146778583527;1997200;5439;47;41;False
1_Brandimarte;1;1809.8724448680878;2019320;5563;47;41;False
1_Brandimarte;1;1800.0161266326904;1999400;5348;47;41;False
1_Brandimarte;1;1800.250387430191;1998620;5402;47;41;False
1_Brandimarte;1;1806.4464325904846;2001060;5511;47;42;False
1_Brandimarte;1;114.70268058776855;178560;966;7;40;False
1_Brandimarte;1;1800.2504832744598;1995960;5469;47;41;False
1_Brandimarte;1;1805.2508676052094;2013400;5391;47;41;False
1_Brandimarte;1;1800.0396280288696;2008820;5474;47;41;False
1_Brandimarte;1;1800.152700662613;2001480;5362;47;41;False
1_Brandimarte;1;1800.070520401001;2004420;5398;47;41;False
1_Brandimarte;1;1800.1139180660248;2012420;5476;47;41;False
1_Brandimarte;1;1800.2543992996216;2008320;5395;47;41;False
1_Brandimarte;1;1800.2488312721252;1988805;5378;46;41;False
1_Brandimarte;1;1811.4670238494873;1957145;5287;46;41;False
1_Brandimarte;1;1800.0448853969574;1934490;5256;45;41;False
1_Brandimarte;1;1800.0465507507324;1930210;5268;45;41;False
1_Brandimarte;1;1807.5742011070251;1958745;5299;46;41;False
1_Brandimarte;1;116.56118130683899;177620;946;7;40;False
1_Brandimarte;1;1800.0002975463867;1929370;5253;45;41;False
1_Brandimarte;1;1800.0937371253967;1845725;5081;42;41;False
1_Brandimarte;1;562.5934019088745;746120;2433;19;40;False
1_Brandimarte;1;1800.3594279289246;1952110;5312;45;41;False
1_Brandimarte;1;1814.6139533519745;1944650;5243;45;41;False
1_Brandimarte;1;1800.2567188739777;1936090;5269;45;41;False
1_Brandimarte;1;1800.2820718288422;2007400;5433;47;41;False
1_Brandimarte;1;1800.162344455719;2019980;5370;47;41;False
1_Brandimarte;1;1800.3176984786987;2007380;5358;47;41;False
1_Brandimarte;1;1806.6531419754028;1938310;5341;45;41;False
1_Brandimarte;11;105.24705100059509;29540;493;3;636;True
1_Brandimarte;11;99.73025178909302;28260;559;3;638;True
1_Brandimarte;11;88.64218592643738;25720;447;3;649;True
1_Brandimarte;11;103.337233543396;28820;500;3;643;True
1_Brandimarte;11;44.11611533164978;13225;330;2;646;True
1_Brandimarte;11;18.545979261398315;6070;221;1;647;True
1_Brandimarte;11;22.25315499305725;7450;249;1;649;True
1_Brandimarte;11;26.71096682548523;9090;316;1;648;True
1_Brandimarte;11;47.106054067611694;14205;344;2;648;True
1_Brandimarte;11;4.8990583419799805;1725;86;0;649;True
1_Brandimarte;11;94.34219479560852;25660;483;3;645;True
1_Brandimarte;11;44.88713455200195;13445;381;2;648;True
1_Brandimarte;11;21.55545926094055;7170;236;1;648;True
1_Brandimarte;11;57.27110481262207;18025;405;2;644;True
1_Brandimarte;11;8.087610006332397;2925;146;0;647;True
1_Brandimarte;11;28.18320655822754;9530;301;1;649;True
1_Brandimarte;11;21.317161560058594;7090;254;1;646;True
1_Brandimarte;11;97.66465854644775;26460;453;3;642;True
1_Brandimarte;11;47.02330684661865;14585;393;2;644;True
1_Brandimarte;11;21.431294441223145;7270;264;1;649;True
1_Brandimarte;11;5.9353368282318115;2165;108;0;642;True
1_Brandimarte;11;49.97904825210571;15865;416;2;646;True
1_Brandimarte;11;20.1643168926239;6810;251;1;649;True
1_Brandimarte;11;99.67875385284424;28140;485;3;648;True
1_Brandimarte;11;54.87911367416382;17585;406;2;646;True
1_Brandimarte;11;61.46831393241882;20005;437;2;645;True
1_Brandimarte;11;102.08975386619568;28940;524;3;643;True
1_Brandimarte;11;50.13563895225525;15945;381;2;647;True
1_Brandimarte;11;56.31959843635559;18145;503;2;649;True
1_Brandimarte;11;48.91242289543152;15505;429;2;643;True
1_Brandimarte;11;12.994799852371216;7910;297;1;649;False
1_Brandimarte;11;16.470443725585938;10210;329;1;649;False
1_Brandimarte;11;30.200019359588623;16665;413;2;648;False
1_Brandimarte;11;29.86725950241089;16545;417;2;648;False
1_Brandimarte;11;13.59352159500122;8370;311;1;648;False
1_Brandimarte;11;4.109463691711426;2825;141;0;645;False
1_Brandimarte;11;29.812938690185547;16505;403;2;646;False
1_Brandimarte;11;59.08033585548401;28160;508;3;643;False
1_Brandimarte;11;8.162419319152832;5745;287;0;649;False
1_Brandimarte;11;26.80133819580078;14445;394;2;649;False
1_Brandimarte;11;15.294197082519531;9510;300;1;649;False
1_Brandimarte;11;13.991041898727417;8610;337;1;649;False
1_Brandimarte;11;12.673114538192749;7690;266;1;647;False
1_Brandimarte;11;29.264511585235596;16105;391;2;648;False
1_Brandimarte;11;31.15324306488037;17405;418;2;649;False
1_Brandimarte;11;61.57213521003723;29920;521;3;648;False
1_Brandimarte;11;69.33364653587341;35300;688;3;649;False
1_Brandimarte;11;26.690054893493652;14265;393;2;647;False
1_Brandimarte;11;57.33843493461609;26020;473;3;649;False
1_Brandimarte;11;25.682127952575684;13585;349;2;649;False
1_Brandimarte;11;16.62319779396057;10450;404;1;649;False
1_Brandimarte;11;14.184789180755615;8690;289;1;649;False
1_Brandimarte;11;40.51803922653198;23645;526;2;647;False
1_Brandimarte;11;64.70467400550842;31640;616;3;643;False
1_Brandimarte;11;13.265685796737671;7990;265;1;649;False
1_Brandimarte;11;15.838972330093384;9890;373;1;647;False
1_Brandimarte;11;26.21333146095276;14065;394;2;649;False
1_Brandimarte;11;31.14741611480713;17485;497;2;648;False
1_Brandimarte;11;12.365257978439331;7390;234;1;649;False
1_Brandimarte;11;62.47531723976135;30300;566;3;649;False
5_Kacem;4;248.08947277069092;365520;1115;7;12;True
5_Kacem;4;245.73689150810242;358100;1198;7;12;True
5_Kacem;4;155.91286301612854;236045;1136;6;12;True
5_Kacem;4;245.21843886375427;359680;1176;7;12;True
5_Kacem;4;347.8155562877655;492475;1535;8;12;True
5_Kacem;4;264.13150548934937;373260;1215;7;12;True
5_Kacem;4;174.02061295509338;262245;1241;6;12;True
5_Kacem;4;78.94350028038025;126190;866;5;12;True
5_Kacem;4;368.64726400375366;481075;1302;8;12;True
5_Kacem;4;176.80951023101807;246885;1157;6;12;True
5_Kacem;4;87.51796817779541;139970;858;5;12;True
5_Kacem;4;273.1789574623108;362880;1261;7;12;True
5_Kacem;4;274.57801961898804;362900;1230;7;12;True
5_Kacem;4;583.4293882846832;719925;1623;10;12;True
5_Kacem;4;182.5617847442627;256505;1109;6;12;True
5_Kacem;4;476.62099027633667;635810;1770;9;12;True
5_Kacem;4;242.84915232658386;353340;1293;7;12;True
5_Kacem;4;162.7140440940857;255445;1056;6;12;True
5_Kacem;4;159.4140453338623;247045;1057;6;12;True
5_Kacem;4;154.2515618801117;231645;1043;6;12;True
5_Kacem;4;157.51116824150085;241945;1007;6;12;True
5_Kacem;4;158.49055123329163;244985;1088;6;12;True
5_Kacem;4;340.4634611606598;495635;1377;8;12;True
5_Kacem;4;167.83408999443054;274405;1298;6;12;True
5_Kacem;4;156.33940768241882;234965;1052;6;12;True
5_Kacem;4;160.4228823184967;249385;1137;6;12;True
5_Kacem;4;240.75825095176697;349260;1244;7;12;True
5_Kacem;4;418.66044878959656;480315;1396;8;12;True
5_Kacem;4;437.44651985168457;624090;1769;9;12;True
5_Kacem;4;157.542245388031;244245;1167;6;12;True
5_Kacem;4;156.2899341583252;246585;1086;6;12;False
5_Kacem;4;160.34099555015564;261765;1120;6;12;False
5_Kacem;4;411.19745421409607;584710;1354;9;12;False
5_Kacem;4;329.252313375473;491875;1374;8;12;False
5_Kacem;4;243.8244903087616;362760;1236;7;12;False
5_Kacem;4;339.8099868297577;500295;1461;8;12;False
5_Kacem;4;236.33490443229675;351980;1353;7;12;False
5_Kacem;4;603.7090041637421;856880;1847;11;12;False
5_Kacem;4;342.92015051841736;520855;1407;8;12;False
5_Kacem;4;79.97598457336426;146170;1024;5;12;False
5_Kacem;4;237.2980251312256;350640;1308;7;12;False
5_Kacem;4;247.29314255714417;381340;1240;7;12;False
5_Kacem;4;160.00822687149048;248665;1134;6;12;False
5_Kacem;4;76.39449119567871;129470;805;5;12;False
5_Kacem;4;157.26656818389893;240525;1121;6;12;False
5_Kacem;4;159.42785668373108;243905;984;6;12;False
5_Kacem;4;75.47537660598755;125170;826;5;12;False
5_Kacem;4;166.37721157073975;274845;1174;6;12;False
5_Kacem;4;85.06566786766052;143890;946;5;12;False
5_Kacem;4;327.2710123062134;453435;1322;8;12;False
5_Kacem;4;149.58764243125916;230045;1143;6;12;False
5_Kacem;4;337.5221655368805;492275;1310;8;12;False
5_Kacem;4;327.3185794353485;482115;1298;8;12;False
5_Kacem;4;236.2148597240448;370880;1341;7;12;False
5_Kacem;4;251.86241841316223;397240;1163;7;12;False
5_Kacem;4;408.4877848625183;610170;1444;9;12;False
5_Kacem;4;502.22318291664124;746045;1865;10;12;False
5_Kacem;4;151.82801365852356;240405;1097;6;12;False
5_Kacem;4;229.54759073257446;349580;1196;7;12;False
5_Kacem;4;234.2626338005066;364920;1216;7;12;False
